device_aid,rich_score,zenginlik_segmenti,kahve_persona,bar_persona,keşif_persona,hayvan_persona,yaşam_tarzı_persona,total_visits,unique_places,coffee_visit_count,bar_pub,vet_visit_count,wealth_score
8e16a48e-40ea-4064-b28f-b5e8f1d0541b,11.88,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,4.0,0,1.0,17.0
8e17b1ba-c9e3-4db8-a48e-f5fcf12106be,10.68,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,13.0
8e19fc8f-5e2b-4633-b8a0-9b125c212fef,30.05,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,2.0,15.0
8e1ab205-6d4f-41d6-8689-18c3cd3f042c,67.33,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,0.0,2,2.0,31.74
8e1c5bad-fd9c-49e4-b909-c671a51fe734,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Seyahat Sever,10,1,0.0,0,1.0,100.0
8e1e40e6-8ecd-44e8-bf54-03860d077c38,26.92,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,2.0,0,3.0,17.0
8e1eb350-56c2-42ff-8013-d36392243326,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,2,4.0,2,2.0,69.58
8e1f08a1-d141-4f13-aaca-661118585783,6.8,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,13.0
8e274d74-4649-4606-ad21-f6ae2d0c908c,100.0,Lüks Segment,Kahve İçmez,Gece Hayatı Sever,Çeşitlilik Arayan,Hayvan Sever,Dengeli Yaşam,19,15,2.0,14,8.0,100.0
8e2be187-6c4b-47a3-bc01-37427cd1a606,10.2,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,23.0
8e2ca8d2-4e74-4b4b-9c31-a29f91f9c45a,46.13,Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,6.0,2,1.0,61.23
8e30e9b3-8698-4176-953e-52524502de63,67.88,Üst Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,2,6.0,2,10.0,40.81
8e332541-cd1c-4c09-bd87-8f900e6789d3,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,8,4,0.0,7,0.0,100.0
8e3b2617-d6af-45d1-b67b-e3a4fd9f9634,5.78,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,17.0
8e3c1383-0cae-444c-a106-a065f226e99a,71.65,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,5.0,13.0
8e3c56fe-34f9-4556-9ece-dd5125eda975,39.13,Alt Orta Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,10.0,0,0.0,31.58
8e401f24-27c8-45a9-b1c2-7e693fcc8ba7,65.03,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,4,4,2.0,2,4.0,74.69
8e47116a-16a0-4aa9-a58d-faeb83a84b85,63.02,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,0,4.0,22.0
8e48a874-94ac-4655-83ba-68757600131d,38.98,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,1,1.0,2,5.0,39.03
8e48b361-0d8e-4119-a8ba-9396d01827a9,63.48,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,1.0,2,2.0,35.58
8e494508-e305-4011-985f-d6e0ce79af47,21.34,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,4.0,1,0.0,35.25
8e49965e-a603-42e7-9d50-ea6c57e3c54f,37.1,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,1,1,1.0,0,6.0,17.0
8e4b3d64-be46-49ee-9de7-f1890d2e834c,100.0,Lüks Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,3,2,10.0,1,9.0,66.55
8e4ded80-ab90-4e35-99fe-3998b6875745,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,4,2,3.0,0,1.0,53.22
8e54c4cd-8735-482f-9609-51d135154e7c,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,16,3,0.0,0,107.0,100.0
8e5aec81-e5eb-4e16-a72c-29ab83591399,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,54,4,0.0,54,0.0,100.0
8e5cf3ad-ff0d-402a-a7e5-90e95ae4aeb2,35.38,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,7.0
8e6180cf-099a-42a5-9108-80b510c82b7d,14.18,Ekonomik Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,1,1,6.0,1,13.0,13.0
8e64a53d-ba0d-493f-ac2c-97f0f6a1b567,13.45,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,22.0
8e6751eb-3a23-4475-ae9d-a902ccf86398,5.3,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,13.0
8e67aa1c-dc2c-4539-8eb2-8d97b75ea633,40.65,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,0,2.0,7.0
8e7166d0-b8a5-4d17-9837-cc437a472043,10.55,Ekonomik Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,11.0,0,2.0,17.0
8e71e917-c42b-4ed2-91e5-64b6454adc6c,30.27,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,2,0.0,43.47
8e73cd32-68c1-4689-a298-a4d5e57ca5b1,18.95,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,3.0,14.0
8e7dfe03-d443-407b-a2ec-029171e5b572,17.1,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,0,2.0,15.0
8e8193f4-4e50-46c1-b687-c855aef9b9c4,8.62,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,5.0
8e8a1434-dcf2-466f-82ea-2e54e696173a,94.01,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,6,6,0.0,4,4.0,100.0
8e8ff52d-e785-4e98-9ef7-b47ba83b555b,37.28,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,3,0.0,2,0.0,69.8
8e911219-7d2c-43fa-8361-64c615c01cad,100.0,Lüks Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,4,4,16.0,2,8.0,66.33
8e91688a-55cc-4a1c-a258-8c483723755c,29.32,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,1.0,0,0.0,17.0
8e933a82-e868-49c3-8bb0-d6a4a3eda086,31.09,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,1,0.0,49.96
8e9394d0-d90b-421e-bb80-330a8b675ad6,43.1,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,0.0,2,4.0,38.85
8e93ee0c-9291-430b-868d-333b58eca088,2.92,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,7.0
8e97f51a-660c-40cd-94a5-0b8df2560c87,11.45,Ekonomik Segment,Kahve Bağımlısı,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,1,1,25.0,0,37.0,22.0
8e9b37b2-63ea-4f3d-881c-03df0c2a2af7,24.28,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,15.0
8e9df11b-e43a-45c0-b21e-f02360bfff1c,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,6,6,0.0,5,2.0,97.77
8e9e4324-7cfd-4ee1-aa2b-d7f5f52dd199,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,2,2,5.0,1,80.0,30.9
8ea0afd9-00b8-4782-b22f-8ae7f72e6d83,59.88,Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,9.0,1,0.0,45.09
8ea34d41-09e3-44b8-98a2-582514e28269,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,8,6,0.0,4,0.0,100.0
8ea3549f-890b-4a1a-8897-d1e851145b84,100.0,Lüks Segment,Kahve Bağımlısı,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,5,3,181.0,5,5.0,81.11
8ea3de11-a326-6735-2003-59c8167d3b74,32.67,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,15.0
8ea8133d-4de4-4935-8bc2-be473f0c9529,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,3,3,1.0,0,12.0,54.04
8ea81b44-3b81-4535-8df5-ef632d1841f8,60.68,Üst Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,4,1,1.0,4,4.0,54.0
8eab0216-25b1-45be-bce7-2a3493c9c9de,12.92,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,1.0,13.0
8eab1398-7a9c-4510-a93e-82dafdecc86d,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,3,5.0,1,3.0,62.16
8eab6537-3b2f-4e79-aa02-2c2354e0b08e,100.0,Lüks Segment,Kahve Sever,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,10,9,13.0,7,71.0,100.0
8eadb65e-d9e1-4ec0-acb5-f9db02a1c6e5,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,42,11,0.0,31,0.0,100.0
8eb09213-2160-4ae4-bef6-c43472efabd0,75.76,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,2,0.0,57.03
8eb12c8f-00bb-4523-a0d2-6d669fe21723,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,5,5,0.0,2,4.0,80.39
8eb1dc75-7272-4cca-aff0-8fa79e8de532,6.62,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,13.0
8eb4a14c-6000-4f26-b9cf-d19287aaeec4,55.46,Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,4,2,4.0,3,0.0,52.82
8eb559d2-2819-4390-9b73-331f39a7057b,14.98,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,15.0
8eb7d557-d4d2-4873-ad1b-a86e7721cc27,15.38,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,3.0,25.0
8ec0867c-ebb0-4a3a-bb28-de541d125423,39.13,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,2,0.0,0,6.0,41.22
8ec0c19d-8586-467e-930a-97b8c0a85a56,17.9,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,13.0
8ec16f66-db2d-41a3-a5d3-45966b8c27a9,39.08,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,2,0.0,38.51
8ec2801d-2dc1-4c3a-a210-6cafb39701b4,10.05,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,1,1,3.0,1,8.0,13.0
8ec311ca-56fb-4990-a0c3-cd2626455f6c,9.52,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
8ec32c3f-dca4-450a-92de-18d68d46c389,14.27,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,17.0
8ec8af5b-fbbb-4934-8bfc-77068d229b9c,10.08,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,1,1,0.0,0,104.0,14.0
8ecbb5ba-8dd5-4f0a-87a1-0c9d01e80551,39.78,Alt Orta Segment,Kahve Bağımlısı,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,21.0,0,0.0,17.0
8eceb5e8-8cf9-6299-a57e-bf694bf112af,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,7,7,0.0,4,0.0,100.0
8ed0f395-6aba-461f-93a1-c65cf65d9ccc,11.12,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,13.0
8ed44e7e-61f1-4b56-bc57-a5368bd2e353,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,6,4,0.0,5,0.0,100.0
8edb160f-1a8e-4e13-963c-65be37008d78,23.51,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,2,2,0.0,0,7.0,44.16
8edc8d05-4ac1-652e-a20c-96807f2da5f1,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,5,3,0.0,1,1.0,91.04
8edce986-d2b8-443f-ad73-09ba20bb5681,37.7,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,0,0.0,32.0
8edcf058-c1a4-4164-8ac0-12bfc9aa1f1b,8.68,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,15.0
8edd737f-9428-4594-a8e7-8d37ae64e383,58.88,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,2,0.0,0,0.0,43.08
8ee3620c-779c-479a-a4d7-cb441b166296,36.12,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,0,0.0,22.0
8ee4cfa1-9d71-41b4-889b-43b899a9a700,29.93,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,1.0,1,3.0,20.0
8ee9c128-3e47-4776-804f-634bf5819ea6,29.34,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,0.0,2,5.0,29.55
8ef231bf-6b97-4b7e-845a-a6be4205b630,12.18,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,13.0
8ef2fcb7-2e1c-4387-a50a-767c7ac4f07b,33.78,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
8ef5201b-af1f-447b-99e3-78352c3bdc3b,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,7,4,3.0,2,3.0,100.0
8ef6fa81-7465-4f5b-ab61-cc65ca7bc81a,77.66,Üst Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,4,3,0.0,3,1.0,66.67
8ef77745-a5bc-4b9f-9557-12c2a7bac57d,11.65,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,2.0,1,3.0,16.5
8efb8cc0-ddde-4510-8542-9c399b92fe15,16.58,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,2.0,25.0
8eff6d45-86e4-42d5-b05a-c3a71b0fb6ca,87.65,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,2,0.0,0,9.0,30.01
8eff70d3-827a-41b8-9892-f6c940875288,12.25,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,4.0,15.0
8f01580c-3b92-4a78-acb5-bd254d4d81b3,26.8,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,13.0
8f01a984-33aa-4f5a-9990-59daa4482665,57.34,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,2,0.0,51.39
8f056301-0cbf-43e2-bc2d-fb976eb3f2d8,33.22,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,22.0
8f0756d8-cb52-4ee4-a02a-e520ce02e1ad,87.23,Lüks Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,5,4,10.0,2,2.0,85.96
8f07cd81-8ba2-42b0-8ef2-9ccfdcf81e1c,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,7,3,2.0,2,4.0,100.0
8f0a1752-d0dc-496b-a79d-ae7e0301e8b3,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,16,6,0.0,5,7.0,100.0
8f0a7293-2186-489e-b517-4f0d55bb62f6,21.5,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,0,3.0,15.0
8f0b511c-fc34-4d92-aa85-a01025199bba,11.9,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,22.0
8f0bdd3a-f275-4b48-aaa3-d5e49f6c28aa,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,5,5,0.0,4,5.0,100.0
8f1096f9-407c-4516-a372-ad5dc992c839,18.58,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,1,0.0,0,0.0,28.0
8f1a34d4-cd50-4bf7-b17f-0c873f523e5b,95.5,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,3.0,22.0
8f1a52af-6ef5-4bfa-929f-3290a9e79d68,100.0,Lüks Segment,Kahve Bağımlısı,Sosyal İçici,Çeşitlilik Arayan,Hayvan Tutkunu,Dengeli Yaşam,19,13,68.0,14,30.0,100.0
8f1c0cd1-6a3e-4f55-8f73-f893773d5c0c,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,1,1.0,48.01
8f229d3d-6448-4ca4-87d0-b7b697645d06,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Çeşitlilik Arayan,Hayvan Sahibi Değil,Dengeli Yaşam,16,12,1.0,13,1.0,100.0
8f2311b2-1607-4e0e-aa82-dd8ae77177ae,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,4,4,0.0,2,19.0,82.04
8f25db59-550b-488e-a499-0f4e300494a9,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,3,1.0,1,1.0,50.45
8f2bfbec-5b52-6a3d-1517-60b9ef002dc8,11.15,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,0,0.0,15.0
8f2fa136-98aa-4b2d-ac9c-9aa411aa773b,27.34,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,2,2,0.0,1,6.0,43.39
8f3561aa-faef-4e49-9808-14e3b9cb6309,89.46,Lüks Segment,Kahve Bağımlısı,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,24.0,2,1.0,58.1
8f3698fa-863b-6679-a5d5-6a2786ade8fa,19.6,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,0,3.0,17.0
8f377eb2-ad73-40a9-9430-57311d05fe41,52.1,Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,6.0,1,0.0,5.0
8f39fb37-bfe6-49fb-8532-3fdaaedfbdb7,3.0,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,1,3.0,5.0
8f3d60be-4d9f-41a3-b10d-934a3c6a84c9,49.6,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,2.0,0,0.0,22.0
8f4bdf57-6560-4bdf-ac15-be689ccc2fa4,55.47,Orta Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,1,1,14.0,0,9.0,25.0
8f4e4794-f8fc-47d8-849f-6c27c6fd7c39,83.27,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,5,3,0.0,0,0.0,81.05
8f4fa110-0928-4d9c-bcb1-c68514dd0174,16.42,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,22.0
8f5369bd-4b4c-4ffd-a4e7-c0934f799a96,55.3,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,3,0.0,2,2.0,71.85
8f55b828-6ed3-44e9-95f5-41bdf1fff850,23.58,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,13.0
8f5a8ede-8131-40d0-b687-6b43aa758305,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,14,5,0.0,14,2.0,100.0
8f5cd3a9-8f67-41ea-9dbd-32d37886ca42,5.52,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,15.0
8f5f8244-f5f7-4532-b2e4-d0227203dba0,52.15,Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,1,0.0,3,0.0,41.0
8f61aa36-9829-4684-a4a0-7c6ecb77d6f4,12.87,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,2.0,15.0
8f66ab5f-65d3-4ace-a9eb-6b8592bfe50d,49.42,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,2,2,0.0,2,6.0,34.99
8f68652a-947e-4790-8dfc-c7fe2465da1f,19.88,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,1.0,15.0
8f6cac94-1d4a-4b3b-b7c7-85616b5d2768,30.21,Alt Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,6.0,2,2.0,36.04
8f6e7804-a53a-443a-83c2-a08b16efb515,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,0,0.0,49.5
